Date,Title,Artist,Rank,Is_New,Image,Peak_Posistion,Last_Position,Weeks
2021-01-23,What's Your Country Song,Thomas Rhett,76,False,,68,68,4
2021-01-23,Beers And Sunshine,Darius Rucker,77,False,,64,64,5
2021-01-23,Back In Blood,Pooh Shiesty Featuring Lil Durk,78,False,,78,93,2
2021-01-23,Long Live,Florida Georgia Line,79,False,,79,79,2
2021-01-23,Hit Different,SZA Featuring Ty Dolla $ign,80,False,,29,62,18
2021-01-23,Monsters,All Time Low Featuring Demi Lovato & blackbear,81,False,,70,70,3
2021-01-23,Down To One,Luke Bryan,82,False,,72,72,3
2021-01-23,Whiskey'd My Way,Morgan Wallen,83,True,,83,0,1
2021-01-23,Your Bartender,Morgan Wallen,84,True,,84,0,1
2021-01-23,Golden,Harry Styles,85,False,,65,65,12
2021-01-23,Outlaw,Morgan Wallen Featuring Ben Burgess,86,True,,86,0,1
2021-01-23,Just The Way,Parmalee x Blanco Brown,87,False,,75,75,3
2021-01-23,Bichota,Karol G,88,False,,73,73,7
2021-01-23,The Good Ones,Gabby Barrett,89,False,,77,77,3
2021-01-23,Only Thing That's Gone,Morgan Wallen Featuring Chris Stapleton,90,True,,90,0,1
2021-01-23,Streets,Doja Cat,91,True,,91,0,1
2021-01-23,This Bar,Morgan Wallen,92,True,,92,0,1
2021-01-23,Wonderin' Bout The Wind,Morgan Wallen,93,True,,93,0,1
2021-01-23,So Done,The Kid LAROI,94,False,,59,80,10
2021-01-23,Pick Up Your Feelings,Jazmine Sullivan,95,True,,95,0,1
2021-01-23,Adderall (Corvette Corvette),Popp Hunna,96,False,,74,78,4
2021-01-23,Girl Like Me,Jazmine Sullivan Featuring H.E.R.,97,True,,97,0,1
2021-01-23,Midnight Sky,Miley Cyrus,98,False,,14,71,20
2021-01-23,Moonwalking In Calabasas,DDG,99,False,,82,82,3
2021-01-23,Buss It,Erica Banks,100,True,,100,0,1
2021-01-30,Drivers License,Olivia Rodrigo,1,False,,1,1,2
2021-01-30,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,2,False,,2,11,12
2021-01-30,Mood,24kGoldn Featuring iann dior,3,False,,1,2,24
2021-01-30,Blinding Lights,The Weeknd,4,False,,1,4,59
2021-01-30,Positions,Ariana Grande,5,False,,1,3,13
2021-01-30,Levitating,Dua Lipa Featuring DaBaby,6,False,,6,6,16
2021-01-30,Go Crazy,Chris Brown & Young Thug,7,False,,5,5,37
2021-01-30,Holy,Justin Bieber Featuring Chance The Rapper,8,False,,3,7,18
2021-01-30,Bang!,AJR,9,False,,8,8,29
2021-01-30,Good Days,SZA,10,False,,10,10,4
2021-01-30,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,11,False,,6,15,29
2021-01-30,I Hope,Gabby Barrett Featuring Charlie Puth,12,False,,3,14,56
2021-01-30,Therefore I Am,Billie Eilish,13,False,,2,17,11
2021-01-30,Lonely,Justin Bieber & benny blanco,14,False,,12,12,14
2021-01-30,Better Together,Luke Combs,15,False,,15,24,16
2021-01-30,Body,Megan Thee Stallion,16,False,,12,20,9
2021-01-30,Laugh Now Cry Later,Drake Featuring Lil Durk,17,False,,2,13,23
2021-01-30,Dakiti,Bad Bunny & Jhay Cortez,18,False,,5,23,12
2021-01-30,Whoopty,CJ,19,False,,19,25,11
2021-01-30,Save Your Tears,The Weeknd & Ariana Grande,20,False,,20,21,6
2021-01-30,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,21,False,,6,19,23
2021-01-30,Bad Boy,Juice WRLD & Young Thug,22,True,,22,0,1
2021-01-30,What You Know Bout Love,Pop Smoke,23,False,,20,27,20
2021-01-30,Wasted On You,Morgan Wallen,24,False,,9,9,2
2021-01-30,7 Summers,Morgan Wallen,25,False,,6,18,22
2021-01-30,Anyone,Justin Bieber,26,False,,6,22,3
2021-01-30,More Than My Hometown,Morgan Wallen,27,False,,15,16,30
2021-01-30,Willow,Taylor Swift,28,False,,1,29,6
2021-01-30,Kings & Queens,Ava Max,29,False,,13,28,24
2021-01-30,Before You Go,Lewis Capaldi,30,False,,9,31,48
2021-01-30,You Broke Me First.,Tate McRae,31,False,,31,33,22
2021-01-30,You're Mines Still,Yung Bleu Featuring Drake,32,False,,32,54,7
2021-01-30,On Me,Lil Baby,33,False,,30,37,7
2021-01-30,My Ex's Best Friend,Machine Gun Kelly X blackbear,34,False,,28,40,23
2021-01-30,Starting Over,Chris Stapleton,35,False,,25,38,21
2021-01-30,Somebody's Problem,Morgan Wallen,36,False,,25,26,6
2021-01-30,Rockstar,DaBaby Featuring Roddy Ricch,37,False,,1,34,39
2021-01-30,I Should Probably Go To Bed,Dan + Shay,38,False,,28,30,24
2021-01-30,Streets,Doja Cat,39,False,,39,91,2
2021-01-30,Sand In My Boots,Morgan Wallen,40,False,,32,32,2
2021-01-30,Afterglow,Ed Sheeran,41,False,,29,36,5
2021-01-30,Good Time,Niko Moon,42,False,,42,44,16
2021-01-30,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",43,False,,2,41,49
2021-01-30,Hole In The Bottle,Kelsea Ballerini,44,False,,44,49,14
2021-01-30,Dynamite,BTS,45,False,,1,35,22
2021-01-30,Back In Blood,Pooh Shiesty Featuring Lil Durk,46,False,,46,78,3
2021-01-30,Diamonds,Sam Smith,47,False,,39,47,18
2021-01-30,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,48,False,,1,43,30
2021-01-30,Best Friend,Saweetie Featuring Doja Cat,49,False,,39,39,2
2021-01-30,WAP,Cardi B Featuring Megan Thee Stallion,50,False,,1,48,24
2021-01-30,Cry Baby,Megan Thee Stallion Featuring DaBaby,51,False,,44,51,7
2021-01-30,Without You,The Kid LAROI,52,False,,52,57,7
2021-01-30,Damage,H.E.R.,53,False,,53,64,6
2021-01-30,Throat Baby (Go Baby),BRS Kash,54,False,,54,69,14
2021-01-30,Masterpiece,DaBaby,55,True,,55,0,1
2021-01-30,Love You Like I Used To,Russell Dickerson,56,False,,31,60,20
2021-01-30,Happy Does,Kenny Chesney,57,False,,57,70,10
2021-01-30,Back To The Streets,Saweetie Featuring Jhene Aiko,58,False,,58,68,9
2021-01-30,Holiday,Lil Nas X,59,False,,37,58,10
2021-01-30,What's Your Country Song,Thomas Rhett,60,False,,60,76,5
2021-01-30,Put Your Records On,Ritt Momney,61,False,,61,75,14
2021-01-30,Champagne Night,Lady A,62,False,,33,53,13
2021-01-30,Still Trappin',Lil Durk & King Von,63,False,,53,61,4
2021-01-30,Beers And Sunshine,Darius Rucker,64,False,,64,77,6
2021-01-30,Forever After All,Luke Combs,65,False,,2,67,13
2021-01-30,Still Goin Down,Morgan Wallen,66,False,,45,45,5
2021-01-30,Monster,Shawn Mendes & Justin Bieber,67,False,,8,55,9
2021-01-30,"Big, Big Plans",Chris Lane,68,False,,42,59,16
2021-01-30,Tyler Herro,Jack Harlow,69,False,,34,71,13
2021-01-30,Down To One,Luke Bryan,70,False,,70,82,4
2021-01-30,Cover Me Up,Morgan Wallen,71,False,,52,52,3
2021-01-30,Warning,Morgan Wallen,72,False,,42,42,2
2021-01-30,Just The Way,Parmalee x Blanco Brown,73,False,,73,87,4
2021-01-30,865,Morgan Wallen,74,False,,46,46,2
2021-01-30,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,75,False,,10,65,16
2021-01-30,Undivided,Tim McGraw & Tyler Hubbard,76,True,,76,0,1
2021-01-30,Monsters,All Time Low Featuring Demi Lovato & blackbear,77,False,,70,81,4
2021-01-30,Take You Dancing,Jason Derulo,78,False,,57,72,7
2021-01-30,Prisoner,Miley Cyrus Featuring Dua Lipa,79,False,,54,73,9
2021-01-30,Long Live,Florida Georgia Line,80,False,,79,79,3
2021-01-30,The Good Ones,Gabby Barrett,81,False,,77,89,4
2021-01-30,Golden,Harry Styles,82,False,,65,85,13
2021-01-30,Buss It,Erica Banks,83,False,,83,100,2
2021-01-30,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,84,True,,84,0,1
2021-01-30,Goosebumps,Travis Scott & HVME,85,True,,85,0,1
2021-01-30,Hit Different,SZA Featuring Ty Dolla $ign,86,False,,29,80,19
2021-01-30,So Done,The Kid LAROI,87,False,,59,94,11
2021-01-30,Bichota,Karol G,88,False,,73,88,8
2021-01-30,Moonwalking In Calabasas,DDG,89,False,,82,99,4
2021-01-30,Adderall (Corvette Corvette),Popp Hunna,90,False,,74,96,5
2021-01-30,Girl Like Me,Black Eyed Peas X Shakira,91,False,,87,0,2
2021-01-30,De Una Vez,Selena Gomez,92,True,,92,0,1
2021-01-30,Momma's House,Dustin Lynch,93,False,,88,0,2
2021-01-30,Better Days,Ant Clemons Featuring Justin Timberlake,94,True,,94,0,1
2021-01-30,Lady,Brett Young,95,False,,95,0,2
2021-01-30,Drankin N Smokin,Future & Lil Uzi Vert,96,False,,31,0,3
2021-01-30,Somebody Like That,Tenille Arts,97,True,,97,0,1
2021-01-30,One Too Many,Keith Urban Duet With P!nk,98,False,,62,0,6
2021-01-30,Hell Of A View,Eric Church,99,False,,94,0,2
2021-01-30,Dangerous,Morgan Wallen,100,False,,62,62,2
2021-02-06,Drivers License,Olivia Rodrigo,1,False,,1,1,3
2021-02-06,Mood,24kGoldn Featuring iann dior,2,False,,1,3,25
2021-02-06,Blinding Lights,The Weeknd,3,False,,1,4,60
2021-02-06,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4,False,,2,2,13
2021-02-06,Levitating,Dua Lipa Featuring DaBaby,5,False,,5,6,17
2021-02-06,Go Crazy,Chris Brown & Young Thug,6,False,,5,7,38
2021-02-06,Positions,Ariana Grande,7,False,,1,5,14
2021-02-06,Holy,Justin Bieber Featuring Chance The Rapper,8,False,,3,8,19
2021-02-06,Good Days,SZA,9,False,,9,10,5
2021-02-06,Bang!,AJR,10,False,,8,9,30
2021-02-06,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,11,False,,6,11,30
2021-02-06,Therefore I Am,Billie Eilish,12,False,,2,13,12
2021-02-06,Lonely,Justin Bieber & benny blanco,13,False,,12,14,15
2021-02-06,Save Your Tears,The Weeknd & Ariana Grande,14,False,,14,20,7
2021-02-06,Better Together,Luke Combs,15,False,,15,15,17
2021-02-06,Whoopty,CJ,16,False,,16,19,12
2021-02-06,I Hope,Gabby Barrett Featuring Charlie Puth,17,False,,3,12,57
2021-02-06,Body,Megan Thee Stallion,18,False,,12,16,10
2021-02-06,What You Know Bout Love,Pop Smoke,19,False,,19,23,21
2021-02-06,Dakiti,Bad Bunny & Jhay Cortez,20,False,,5,18,13
2021-02-06,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,21,False,,6,21,24
2021-02-06,Laugh Now Cry Later,Drake Featuring Lil Durk,22,False,,2,17,24
2021-02-06,7 Summers,Morgan Wallen,23,False,,6,25,23
2021-02-06,Throat Baby (Go Baby),BRS Kash,24,False,,24,54,15
2021-02-06,Streets,Doja Cat,25,False,,25,39,3
2021-02-06,Anyone,Justin Bieber,26,False,,6,26,4
2021-02-06,You Broke Me First.,Tate McRae,27,False,,27,31,23
2021-02-06,Willow,Taylor Swift,28,False,,1,28,7
2021-02-06,On Me,Lil Baby,29,False,,29,33,8
2021-02-06,More Than My Hometown,Morgan Wallen,30,False,,15,27,31
2021-02-06,Wasted On You,Morgan Wallen,31,False,,9,24,3
2021-02-06,You're Mines Still,Yung Bleu Featuring Drake,32,False,,32,32,8
2021-02-06,Before You Go,Lewis Capaldi,33,False,,9,30,49
2021-02-06,My Ex's Best Friend,Machine Gun Kelly X blackbear,34,False,,28,34,24
2021-02-06,Kings & Queens,Ava Max,35,False,,13,29,25
2021-02-06,Starting Over,Chris Stapleton,36,False,,25,35,22
2021-02-06,Good Time,Niko Moon,37,False,,37,42,17
2021-02-06,Sand In My Boots,Morgan Wallen,38,False,,32,40,3
2021-02-06,Afterglow,Ed Sheeran,39,False,,29,41,6
2021-02-06,Back In Blood,Pooh Shiesty Featuring Lil Durk,40,False,,40,46,4
2021-02-06,Rockstar,DaBaby Featuring Roddy Ricch,41,False,,1,37,40
2021-02-06,Hole In The Bottle,Kelsea Ballerini,42,False,,42,44,15
2021-02-06,Somebody's Problem,Morgan Wallen,43,False,,25,36,7
2021-02-06,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",44,False,,2,43,50
2021-02-06,Best Friend,Saweetie Featuring Doja Cat,45,False,,39,49,3
2021-02-06,Dynamite,BTS,46,False,,1,45,23
2021-02-06,Without You,The Kid LAROI,47,False,,47,52,8
2021-02-06,Skin,Sabrina Carpenter,48,True,,48,0,1
2021-02-06,Diamonds,Sam Smith,49,False,,39,47,19
2021-02-06,Happy Does,Kenny Chesney,50,False,,50,57,11
2021-02-06,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,51,False,,1,48,31
2021-02-06,Damage,H.E.R.,52,False,,52,53,7
2021-02-06,Beers And Sunshine,Darius Rucker,53,False,,53,64,7
2021-02-06,Cry Baby,Megan Thee Stallion Featuring DaBaby,54,False,,44,51,8
2021-02-06,Put Your Records On,Ritt Momney,55,False,,55,61,15
2021-02-06,Just The Way,Parmalee x Blanco Brown,56,False,,56,73,5
2021-02-06,Bad Boy,Juice WRLD & Young Thug,57,False,,22,22,2
2021-02-06,Down To One,Luke Bryan,58,False,,58,70,5
2021-02-06,What's Your Country Song,Thomas Rhett,59,False,,59,60,6
2021-02-06,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,60,False,,60,84,2
2021-02-06,Back To The Streets,Saweetie Featuring Jhene Aiko,61,False,,58,58,10
2021-02-06,Lo Vas A Olvidar,Billie Eilish & ROSALIA,62,True,,62,0,1
2021-02-06,Tyler Herro,Jack Harlow,63,False,,34,69,14
2021-02-06,The Good Ones,Gabby Barrett,64,False,,64,81,5
2021-02-06,Golden,Harry Styles,65,False,,65,82,14
2021-02-06,Forever After All,Luke Combs,66,False,,2,65,14
2021-02-06,Buss It,Erica Banks,67,False,,67,83,3
2021-02-06,Long Live,Florida Georgia Line,68,False,,68,80,4
2021-02-06,Monsters,All Time Low Featuring Demi Lovato & blackbear,69,False,,69,77,5
2021-02-06,Monster,Shawn Mendes & Justin Bieber,70,False,,8,67,10
2021-02-06,Holiday,Lil Nas X,71,False,,37,59,11
2021-02-06,Still Goin Down,Morgan Wallen,72,False,,45,66,6
2021-02-06,Goosebumps,Travis Scott & HVME,73,False,,73,85,2
2021-02-06,Cover Me Up,Morgan Wallen,74,False,,52,71,4
2021-02-06,Bichota,Karol G,75,False,,73,88,9
2021-02-06,Warning,Morgan Wallen,76,False,,42,72,3
2021-02-06,865,Morgan Wallen,77,False,,46,74,3
2021-02-06,Take You Dancing,Jason Derulo,78,False,,57,78,8
2021-02-06,So Done,The Kid LAROI,79,False,,59,87,12
2021-02-06,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,80,False,,10,75,17
2021-02-06,Prisoner,Miley Cyrus Featuring Dua Lipa,81,False,,54,79,10
2021-02-06,"Big, Big Plans",Chris Lane,82,False,,42,68,17
2021-02-06,Hit Different,SZA Featuring Ty Dolla $ign,83,False,,29,86,20
2021-02-06,Still Trappin',Lil Durk & King Von,84,False,,53,63,5
2021-02-06,Girl Like Me,Black Eyed Peas X Shakira,85,False,,85,91,3
2021-02-06,Lady,Brett Young,86,False,,86,95,3
2021-02-06,Momma's House,Dustin Lynch,87,False,,87,93,3
2021-02-06,Moonwalking In Calabasas,DDG,88,False,,82,89,5
2021-02-06,Somebody Like That,Tenille Arts,89,False,,89,97,2
2021-02-06,Hell Of A View,Eric Church,90,False,,90,99,3
2021-02-06,Heat Waves,Glass Animals,91,False,,91,0,2
2021-02-06,Masterpiece,DaBaby,92,False,,55,55,2
2021-02-06,Champagne Night,Lady A,93,False,,33,62,14
2021-02-06,Drankin N Smokin,Future & Lil Uzi Vert,94,False,,31,96,4
2021-02-06,You Got It,VEDO,95,False,,87,0,5
2021-02-06,One Too Many,Keith Urban Duet With P!nk,96,False,,62,98,7
2021-02-06,Opp Stoppa,YBN Nahmir Featuring 21 Savage,97,True,,97,0,1
2021-02-06,Kacey Talk,YoungBoy Never Broke Again,98,False,,50,0,16
2021-02-06,Adderall (Corvette Corvette),Popp Hunna,99,False,,74,90,6
2021-02-06,Antes,Anuel AA & Ozuna,100,True,,100,0,1
2021-02-13,Drivers License,Olivia Rodrigo,1,False,,1,1,4
2021-02-13,Mood,24kGoldn Featuring iann dior,2,False,,1,2,26
2021-02-13,Blinding Lights,The Weeknd,3,False,,1,3,61
2021-02-13,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4,False,,2,4,14
2021-02-13,Levitating,Dua Lipa Featuring DaBaby,5,False,,5,5,18
2021-02-13,Go Crazy,Chris Brown & Young Thug,6,False,,5,6,39
2021-02-13,Positions,Ariana Grande,7,False,,1,7,15
2021-02-13,Save Your Tears,The Weeknd & Ariana Grande,8,False,,8,14,8
2021-02-13,Holy,Justin Bieber Featuring Chance The Rapper,9,False,,3,8,20
2021-02-13,Whoopty,CJ,10,False,,10,16,13
2021-02-13,Good Days,SZA,11,False,,9,9,6
2021-02-13,Lonely,Justin Bieber & benny blanco,12,False,,12,13,16
2021-02-13,What You Know Bout Love,Pop Smoke,13,False,,13,19,22
2021-02-13,Therefore I Am,Billie Eilish,14,False,,2,12,13
2021-02-13,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,15,False,,6,11,31
2021-02-13,Bang!,AJR,16,False,,8,10,31
2021-02-13,Better Together,Luke Combs,17,False,,15,15,18
2021-02-13,Streets,Doja Cat,18,False,,18,25,4
2021-02-13,I Hope,Gabby Barrett Featuring Charlie Puth,19,False,,3,17,58
2021-02-13,Body,Megan Thee Stallion,20,False,,12,18,11
2021-02-13,Dakiti,Bad Bunny & Jhay Cortez,21,False,,5,20,14
2021-02-13,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,22,False,,6,21,25
2021-02-13,You Broke Me First.,Tate McRae,23,False,,23,27,24
2021-02-13,Laugh Now Cry Later,Drake Featuring Lil Durk,24,False,,2,22,25
2021-02-13,My Ex's Best Friend,Machine Gun Kelly X blackbear,25,False,,25,34,25
2021-02-13,Wasted On You,Morgan Wallen,26,False,,9,31,4
2021-02-13,You're Mines Still,Yung Bleu Featuring Drake,27,False,,27,32,9
2021-02-13,Anyone,Justin Bieber,28,False,,6,26,5
2021-02-13,Willow,Taylor Swift,29,False,,1,28,8
2021-02-13,On Me,Lil Baby,30,False,,29,29,9
2021-02-13,Good Time,Niko Moon,31,False,,31,37,18
2021-02-13,Sand In My Boots,Morgan Wallen,32,False,,32,38,4
2021-02-13,Throat Baby (Go Baby),BRS Kash,33,False,,24,24,16
2021-02-13,Before You Go,Lewis Capaldi,34,False,,9,33,50
2021-02-13,7 Summers,Morgan Wallen,35,False,,6,23,24
2021-02-13,Starting Over,Chris Stapleton,36,False,,25,36,23
2021-02-13,Back In Blood,Pooh Shiesty Featuring Lil Durk,37,False,,37,40,5
2021-02-13,More Than My Hometown,Morgan Wallen,38,False,,15,30,32
2021-02-13,Finesse Out The Gang Way,Lil Durk Featuring Lil Baby,39,True,,39,0,1
2021-02-13,Hole In The Bottle,Kelsea Ballerini,40,False,,40,42,16
2021-02-13,Kings & Queens,Ava Max,41,False,,13,35,26
2021-02-13,Best Friend,Saweetie Featuring Doja Cat,42,False,,39,45,4
2021-02-13,Cry Baby,Megan Thee Stallion Featuring DaBaby,43,False,,43,54,9
2021-02-13,Rockstar,DaBaby Featuring Roddy Ricch,44,False,,1,41,41
2021-02-13,Afterglow,Ed Sheeran,45,False,,29,39,7
2021-02-13,Dynamite,BTS,46,False,,1,46,24
2021-02-13,Happy Does,Kenny Chesney,47,False,,47,50,12
2021-02-13,Somebody's Problem,Morgan Wallen,48,False,,25,43,8
2021-02-13,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",49,False,,2,44,51
2021-02-13,Put Your Records On,Ritt Momney,50,False,,50,55,16
2021-02-13,Damage,H.E.R.,51,False,,51,52,8
2021-02-13,Without You,The Kid LAROI,52,False,,47,47,9
2021-02-13,Should've Ducked,Lil Durk Featuring Pooh Shiesty,53,True,,53,0,1
2021-02-13,Just The Way,Parmalee x Blanco Brown,54,False,,54,56,6
2021-02-13,Beers And Sunshine,Darius Rucker,55,False,,53,53,8
2021-02-13,Down To One,Luke Bryan,56,False,,56,58,6
2021-02-13,What's Your Country Song,Thomas Rhett,57,False,,57,59,7
2021-02-13,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,58,False,,58,60,3
2021-02-13,Diamonds,Sam Smith,59,False,,39,49,20
2021-02-13,The Good Ones,Gabby Barrett,60,False,,60,64,6
2021-02-13,Golden,Harry Styles,61,False,,61,65,15
2021-02-13,Buss It,Erica Banks,62,False,,62,67,4
2021-02-13,Goosebumps,Travis Scott & HVME,63,False,,63,73,3
2021-02-13,Monsters,All Time Low Featuring Demi Lovato & blackbear,64,False,,64,69,6
2021-02-13,Long Live,Florida Georgia Line,65,False,,65,68,5
2021-02-13,Tyler Herro,Jack Harlow,66,False,,34,63,15
2021-02-13,Cover Me Up,Morgan Wallen,67,False,,52,74,5
2021-02-13,Forever After All,Luke Combs,68,False,,2,66,15
2021-02-13,Back To The Streets,Saweetie Featuring Jhene Aiko,69,False,,58,61,11
2021-02-13,Still Trappin',Lil Durk & King Von,70,False,,53,84,6
2021-02-13,Gravity,"Brent Faiyaz & DJ Dahi Featuring Tyler, The Creator",71,True,,71,0,1
2021-02-13,Bichota,Karol G,72,False,,72,75,10
2021-02-13,Bad Boy,Juice WRLD & Young Thug,73,False,,22,57,3
2021-02-13,Baila Conmigo,Selena Gomez With Rauw Alejandro,74,True,,74,0,1
2021-02-13,Lady,Brett Young,75,False,,75,86,4
2021-02-13,Still Goin Down,Morgan Wallen,76,False,,45,72,7
2021-02-13,865,Morgan Wallen,77,False,,46,77,4
2021-02-13,So Done,The Kid LAROI,78,False,,59,79,13
2021-02-13,Warning,Morgan Wallen,79,False,,42,76,4
2021-02-13,Holiday,Lil Nas X,80,False,,37,71,12
2021-02-13,Hell Of A View,Eric Church,81,False,,81,90,4
2021-02-13,Girl Like Me,Black Eyed Peas X Shakira,82,False,,82,85,4
2021-02-13,Momma's House,Dustin Lynch,83,False,,83,87,4
2021-02-13,"Big, Big Plans",Chris Lane,84,False,,42,82,18
2021-02-13,Monster,Shawn Mendes & Justin Bieber,85,False,,8,70,11
2021-02-13,Heat Waves,Glass Animals,86,False,,86,91,3
2021-02-13,Stay Down,"Lil Durk, 6LACK & Young Thug",87,False,,73,0,4
2021-02-13,Somebody Like That,Tenille Arts,88,False,,88,89,3
2021-02-13,Skin,Sabrina Carpenter,89,False,,48,48,2
2021-02-13,Moonwalking In Calabasas,DDG,90,False,,82,88,6
2021-02-13,Kanye Krazy,Lil Durk,91,True,,91,0,1
2021-02-13,Pick Up Your Feelings,Jazmine Sullivan,92,False,,92,0,2
2021-02-13,You Got It,VEDO,93,False,,87,95,6
2021-02-13,One Too Many,Keith Urban Duet With P!nk,94,False,,62,96,8
2021-02-13,Backdoor,Lil Durk,95,False,,62,0,4
2021-02-13,Fake Woke,Tom MacDonald,96,True,,96,0,1
2021-02-13,Prisoner,Miley Cyrus Featuring Dua Lipa,97,False,,54,81,11
2021-02-13,Dangerous,Morgan Wallen,98,False,,62,0,3
2021-02-13,Almost Maybes,Jordan Davis,99,False,,95,0,2
2021-02-13,Mr. Right Now,21 Savage & Metro Boomin Featuring Drake,100,False,,10,80,18
2021-02-20,Drivers License,Olivia Rodrigo,1,False,,1,1,5
2021-02-20,Up,Cardi B,2,True,,2,0,1
2021-02-20,Blinding Lights,The Weeknd,3,False,,1,3,62
2021-02-20,Save Your Tears,The Weeknd & Ariana Grande,4,False,,4,8,9
2021-02-20,Mood,24kGoldn Featuring iann dior,5,False,,1,2,27
2021-02-20,34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,6,False,,2,4,15
2021-02-20,Go Crazy,Chris Brown & Young Thug,7,False,,5,6,40
2021-02-20,Levitating,Dua Lipa Featuring DaBaby,8,False,,5,5,19
2021-02-20,Positions,Ariana Grande,9,False,,1,7,16
2021-02-20,What You Know Bout Love,Pop Smoke,10,False,,10,13,23
2021-02-20,Whoopty,CJ,11,False,,10,10,14
2021-02-20,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,12,False,,6,15,32
2021-02-20,Good Days,SZA,13,False,,9,11,7
2021-02-20,Holy,Justin Bieber Featuring Chance The Rapper,14,False,,3,9,21
2021-02-20,Therefore I Am,Billie Eilish,15,False,,2,14,14
2021-02-20,Lonely,Justin Bieber & benny blanco,16,False,,12,12,17
2021-02-20,Back In Blood,Pooh Shiesty Featuring Lil Durk,17,False,,17,37,6
2021-02-20,Better Together,Luke Combs,18,False,,15,17,19
2021-02-20,Dakiti,Bad Bunny & Jhay Cortez,19,False,,5,21,15
2021-02-20,I Hope,Gabby Barrett Featuring Charlie Puth,20,False,,3,19,59
2021-02-20,Body,Megan Thee Stallion,21,False,,12,20,12
2021-02-20,Streets,Doja Cat,22,False,,18,18,5
2021-02-20,Bang!,AJR,23,False,,8,16,32
2021-02-20,You Broke Me First.,Tate McRae,24,False,,23,23,25
2021-02-20,My Ex's Best Friend,Machine Gun Kelly X blackbear,25,False,,25,25,26
2021-02-20,You're Mines Still,Yung Bleu Featuring Drake,26,False,,26,27,10
2021-02-20,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,27,False,,6,22,26
2021-02-20,Cry Baby,Megan Thee Stallion Featuring DaBaby,28,False,,28,43,10
2021-02-20,Willow,Taylor Swift,29,False,,1,29,9
2021-02-20,Laugh Now Cry Later,Drake Featuring Lil Durk,30,False,,2,24,26
2021-02-20,On Me,Lil Baby,31,False,,29,30,10
2021-02-20,Before You Go,Lewis Capaldi,32,False,,9,34,51
2021-02-20,Throat Baby (Go Baby),BRS Kash,33,False,,24,33,17
2021-02-20,Anyone,Justin Bieber,34,False,,6,28,6
2021-02-20,Good Time,Niko Moon,35,False,,31,31,19
2021-02-20,Wasted On You,Morgan Wallen,36,False,,9,26,5
2021-02-20,Time Today,Moneybagg Yo,37,True,,37,0,1
2021-02-20,Sand In My Boots,Morgan Wallen,38,False,,32,32,5
2021-02-20,Hole In The Bottle,Kelsea Ballerini,39,False,,39,40,17
2021-02-20,Starting Over,Chris Stapleton,40,False,,25,36,24
2021-02-20,Best Friend,Saweetie Featuring Doja Cat,41,False,,39,42,5
2021-02-20,Just The Way,Parmalee x Blanco Brown,42,False,,42,54,7
2021-02-20,Dynamite,BTS,43,False,,1,46,25
2021-02-20,Without You,The Kid LAROI,44,False,,44,52,10
2021-02-20,Put Your Records On,Ritt Momney,45,False,,45,50,17
2021-02-20,Beers And Sunshine,Darius Rucker,46,False,,46,55,9
2021-02-20,Damage,H.E.R.,47,False,,47,51,9
2021-02-20,Kings & Queens,Ava Max,48,False,,13,41,27
2021-02-20,Rockstar,DaBaby Featuring Roddy Ricch,49,False,,1,44,42
2021-02-20,Down To One,Luke Bryan,50,False,,50,56,7
2021-02-20,Neighbors,Pooh Shiesty Featuring BIG30,51,True,,51,0,1
2021-02-20,Somebody's Problem,Morgan Wallen,52,False,,25,48,9
2021-02-20,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,53,False,,53,58,4
2021-02-20,What's Your Country Song,Thomas Rhett,54,False,,54,57,8
2021-02-20,GNF (OKOKOK),Polo G,55,True,,55,0,1
2021-02-20,The Good Ones,Gabby Barrett,56,False,,56,60,7
2021-02-20,Afterglow,Ed Sheeran,57,False,,29,45,8
2021-02-20,Golden,Harry Styles,58,False,,58,61,16
